Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
85775232,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
85775362,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
85809255,00000325,false,Rx,0,8,30,00,8C,E7,08,10,32,00,
85809275,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
85824998,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
85825280,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
85856906,00000325,false,Rx,0,8,32,00,6B,E8,08,10,32,00,
85856969,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
85875075,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
85875123,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
85907147,00000325,false,Rx,0,8,30,00,48,E9,50,10,32,00,
85907208,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
85924917,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
85925127,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
85956779,00000325,false,Rx,0,8,30,00,24,EA,98,10,32,00,
85956949,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
85975035,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
85975097,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86006885,00000325,false,Rx,0,8,32,00,01,EB,98,10,32,00,
86006962,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86025159,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86025176,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86056813,00000325,false,Rx,0,8,30,00,DE,EB,28,11,32,00,
86057009,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86075151,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86075170,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86106819,00000325,false,Rx,0,8,32,00,BE,EC,28,11,32,00,
86106978,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86125383,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86125452,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86157129,00000325,false,Rx,0,8,32,00,A1,ED,E0,10,32,00,
86157161,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86175141,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86175484,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86206740,00000325,false,Rx,0,8,32,00,84,EE,E0,10,32,00,
86207074,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86224916,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86225100,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86256892,00000325,false,Rx,0,8,33,00,68,EF,98,10,32,00,
86257104,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86275015,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86275186,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86307241,00000325,false,Rx,0,8,33,00,4C,F0,50,10,32,00,
86307288,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86326468,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86326495,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86356818,00000325,false,Rx,0,8,34,00,31,F1,08,10,32,00,
86356955,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86375144,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86375258,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86406830,00000325,false,Rx,0,8,33,00,16,F2,C0,0F,32,00,
86407042,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86425018,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86426014,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86456998,00000325,false,Rx,0,8,32,00,FB,F2,C0,0F,32,00,
86457134,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86475138,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86475155,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86506989,00000325,false,Rx,0,8,33,00,E0,F3,78,0F,32,00,
86507035,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86524867,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86525083,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86556729,00000325,false,Rx,0,8,33,00,C4,F4,30,0F,32,00,
86557150,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86575035,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86575177,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86606734,00000325,false,Rx,0,8,30,00,A6,F5,78,0F,32,00,
86607021,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86624887,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86625508,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86656956,00000325,false,Rx,0,8,33,00,89,F6,30,0F,32,00,
86657034,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86675066,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86675086,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86706736,00000325,false,Rx,0,8,32,00,69,F7,30,0F,32,00,
86706893,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86724943,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86725083,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86756829,00000325,false,Rx,0,8,30,00,48,F8,78,0F,32,00,
86756937,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86774998,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86775177,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86806858,00000325,false,Rx,0,8,32,00,28,F9,78,0F,32,00,
86806974,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86826046,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86826126,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86856723,00000325,false,Rx,0,8,32,00,08,FA,78,0F,32,00,
86856912,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86874924,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86875062,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86906746,00000325,false,Rx,0,8,30,00,E6,FA,C0,0F,32,00,
86906895,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86924900,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86925187,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86956807,00000325,false,Rx,0,8,30,00,C6,FB,08,10,32,00,
86956946,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
86974905,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
86975016,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87006883,00000325,false,Rx,0,8,32,00,A9,FC,C0,0F,32,00,
87006941,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87025240,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87025259,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87056897,00000325,false,Rx,0,8,32,00,8A,FD,C0,0F,32,00,
87056915,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87075270,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87075313,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87107282,00000325,false,Rx,0,8,30,00,6A,FE,C0,0F,32,00,
87107564,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87125032,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87125051,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87156705,00000325,false,Rx,0,8,33,00,4D,FF,78,0F,32,00,
87156884,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87176028,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87176048,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87206810,00000325,false,Rx,0,8,30,00,2E,00,C0,0F,32,00,
87207080,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87224852,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87224994,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87256707,00000325,false,Rx,0,8,32,00,10,01,78,0F,32,00,
87256865,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87275099,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87275256,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87306782,00000325,false,Rx,0,8,32,00,F0,01,78,0F,32,00,
87306891,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87324844,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87325005,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87356707,00000325,false,Rx,0,8,30,00,D2,02,C0,0F,32,00,
87356896,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87374865,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87375006,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87406916,00000325,false,Rx,0,8,33,00,B6,03,30,0F,32,00,
87406979,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87424925,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87425609,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87456767,00000325,false,Rx,0,8,32,00,98,04,30,0F,32,00,
87456962,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87474839,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87475044,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87506752,00000325,false,Rx,0,8,33,00,7A,05,30,0F,32,00,
87506902,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87524951,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87525018,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87556873,00000325,false,Rx,0,8,32,00,5A,06,30,0F,32,00,
87557019,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87575017,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87575113,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87606862,00000325,false,Rx,0,8,32,00,3A,07,78,0F,32,00,
87606981,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87624900,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87625007,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87657942,00000325,false,Rx,0,8,32,00,1B,08,78,0F,32,00,
87657958,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87674847,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87675081,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87706748,00000325,false,Rx,0,8,32,00,FD,08,30,0F,32,00,
87706889,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87725027,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87725163,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87756778,00000325,false,Rx,0,8,32,00,DD,09,78,0F,32,00,
87756942,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87775003,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87775082,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87806825,00000325,false,Rx,0,8,32,00,BC,0A,78,0F,32,00,
87807038,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87824975,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87825035,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87866719,00000325,false,Rx,0,8,32,00,9D,0B,78,0F,32,00,
87866733,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87874861,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87875066,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87906758,00000325,false,Rx,0,8,32,00,7C,0C,78,0F,32,00,
87906883,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87924853,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87924990,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87956859,00000325,false,Rx,0,8,32,00,5B,0D,C0,0F,32,00,
87957186,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
87974988,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
87975065,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88006782,00000325,false,Rx,0,8,32,00,3C,0E,C0,0F,32,00,
88007469,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88030099,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88030111,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88056742,00000325,false,Rx,0,8,32,00,1E,0F,C0,0F,32,00,
88056916,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88074913,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88074987,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88106725,00000325,false,Rx,0,8,32,00,00,10,78,0F,32,00,
88106883,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88125235,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88125383,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88156780,00000325,false,Rx,0,8,32,00,E1,10,78,0F,32,00,
88159269,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88174965,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88175030,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88212214,00000325,false,Rx,0,8,32,00,C2,11,78,0F,32,00,
88212258,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88224913,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88225026,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88256663,00000325,false,Rx,0,8,32,00,A3,12,78,0F,32,00,
88256877,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88274945,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88275051,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88307995,00000325,false,Rx,0,8,33,00,86,13,30,0F,32,00,
88308011,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88325175,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88325187,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88356659,00000325,false,Rx,0,8,33,00,69,14,30,0F,32,00,
88356863,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88374874,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88374992,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88406756,00000325,false,Rx,0,8,32,00,4B,15,30,0F,32,00,
88406922,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88424880,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88425722,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88456814,00000325,false,Rx,0,8,32,00,2D,16,30,0F,32,00,
88461335,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88474899,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88474993,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88506696,00000325,false,Rx,0,8,33,00,0E,17,30,0F,32,00,
88506865,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88524815,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88525032,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88563577,00000325,false,Rx,0,8,33,00,F0,17,E8,0E,32,00,
88563594,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88575282,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88575302,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88606689,00000325,false,Rx,0,8,32,00,D0,18,30,0F,32,00,
88606929,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88624841,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88624967,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88656735,00000325,false,Rx,0,8,32,00,B1,19,30,0F,32,00,
88664996,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88674876,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88674975,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88706734,00000325,false,Rx,0,8,32,00,93,1A,30,0F,32,00,
88706848,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88726754,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88726773,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88756666,00000325,false,Rx,0,8,33,00,75,1B,E8,0E,32,00,
88756853,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88774881,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88774947,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88806925,00000325,false,Rx,0,8,32,00,55,1C,30,0F,32,00,
88806936,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88824845,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88825003,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88856772,00000325,false,Rx,0,8,30,00,36,1D,78,0F,32,00,
88856825,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88883390,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88883413,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88906694,00000325,false,Rx,0,8,32,00,17,1E,30,0F,32,00,
88906976,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88924774,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88925090,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88956879,00000325,false,Rx,0,8,32,00,F9,1E,30,0F,32,00,
88956899,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
88974925,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
88975048,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89006918,00000325,false,Rx,0,8,32,00,DA,1F,30,0F,32,00,
89006936,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89024829,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89024964,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89056890,00000325,false,Rx,0,8,32,00,BB,20,30,0F,32,00,
89056944,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89074879,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89075042,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89106689,00000325,false,Rx,0,8,33,00,9C,21,E8,0E,32,00,
89106877,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89124873,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89125092,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89157120,00000325,false,Rx,0,8,32,00,7C,22,30,0F,32,00,
89157197,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89174870,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89174973,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89206996,00000325,false,Rx,0,8,30,00,5D,23,78,0F,32,00,
89207026,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89225016,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89225092,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89256696,00000325,false,Rx,0,8,32,00,3D,24,30,0F,32,00,
89256904,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89274870,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89275179,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89306821,00000325,false,Rx,0,8,32,00,1B,25,78,0F,32,00,
89306964,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89324876,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89325064,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89356829,00000325,false,Rx,0,8,30,00,F9,25,C0,0F,32,00,
89357067,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89374979,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89375020,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89406870,00000325,false,Rx,0,8,30,00,D8,26,C0,0F,32,00,
89406919,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89424955,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89425939,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89456679,00000325,false,Rx,0,8,30,00,B6,27,08,10,32,00,
89456817,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89475691,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89475709,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89506815,00000325,false,Rx,0,8,32,00,94,28,08,10,32,00,
89506885,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89525001,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89525115,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89556673,00000325,false,Rx,0,8,30,00,72,29,50,10,32,00,
89556893,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89574727,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89575006,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89606770,00000325,false,Rx,0,8,30,00,4F,2A,98,10,32,00,
89606837,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89624779,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89625049,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89656645,00000325,false,Rx,0,8,30,00,2E,2B,98,10,32,00,
89656852,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89674809,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89675019,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89706727,00000325,false,Rx,0,8,32,00,0E,2C,98,10,32,00,
89706876,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89724834,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89724956,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89756651,00000325,false,Rx,0,8,32,00,EE,2C,98,10,32,00,
89756817,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89774788,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89774951,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89806785,00000325,false,Rx,0,8,30,00,CD,2D,E0,10,32,00,
89806935,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89828015,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89828089,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89856665,00000325,false,Rx,0,8,30,00,AC,2E,28,11,32,00,
89856881,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89874722,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89874942,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89906678,00000325,false,Rx,0,8,32,00,8E,2F,E0,10,32,00,
89906835,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89924741,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89924946,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89956625,00000325,false,Rx,0,8,32,00,6F,30,E0,10,32,00,
89956793,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
89974749,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
89974963,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90006605,00000325,false,Rx,0,8,32,00,50,31,E0,10,32,00,
90006899,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
90025176,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90025263,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90056746,00000325,false,Rx,0,8,32,00,32,32,E0,10,32,00,
90056802,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
90074732,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90075000,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90106744,00000325,false,Rx,0,8,32,00,15,33,98,10,32,00,
90107256,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
90124796,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90125001,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90156937,00000325,false,Rx,0,8,30,00,F6,33,E0,10,32,00,
90156983,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
90175052,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90175174,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90206819,00000325,false,Rx,0,8,33,00,D9,34,50,10,32,00,
90207123,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
90224796,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90225019,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90256669,00000325,false,Rx,0,8,33,00,BE,35,08,10,32,00,
90256900,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
90274878,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90274945,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90306828,00000325,false,Rx,0,8,33,00,A2,36,08,10,32,00,
90306947,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
90324738,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90325161,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90356750,00000325,false,Rx,0,8,33,00,84,37,08,10,32,00,
90356912,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
90374873,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90375074,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90406822,00000325,false,Rx,0,8,33,00,68,38,C0,0F,32,00,
90406845,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
90425029,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90425763,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90456575,00000325,false,Rx,0,8,32,00,4A,39,C0,0F,32,00,
90456796,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
90477052,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90477110,00000324,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
90506589,00000325,false,Rx,0,8,32,00,2C,3A,C0,0F,32,00,
90506848,00000326,false,Rx,0,8,00,00,00,00,00,00,00,00,
90524794,00000323,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
