I0,I1,I2,I3,I4,I5,I6,I7,I8
226533.000,15.000,868502.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226543.000,14.000,868516.000,16.000,5256.000,0.000,-2.000,0.000,0.000
226553.000,15.000,868531.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226563.000,14.000,868545.000,16.000,5256.000,0.000,-2.000,0.000,0.000
226573.000,14.000,868559.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226583.000,15.000,868574.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226593.000,14.000,868588.000,16.000,5256.000,0.000,-2.000,0.000,0.000
226603.000,14.000,868602.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226613.000,15.000,868617.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226623.000,14.000,868631.000,16.000,5256.000,0.000,-2.000,0.000,0.000
226633.000,14.000,868645.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226643.000,14.000,868659.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226653.000,15.000,868674.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226663.000,14.000,868688.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226673.000,14.000,868702.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226683.000,15.000,868717.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226693.000,14.000,868731.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226703.000,14.000,868745.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226713.000,14.000,868759.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226723.000,15.000,868774.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226733.000,14.000,868788.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226743.000,14.000,868802.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226753.000,15.000,868817.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226763.000,13.000,868830.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226773.000,15.000,868845.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226783.000,14.000,868859.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226793.000,15.000,868874.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226803.000,13.000,868887.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226813.000,15.000,868902.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226823.000,15.000,868917.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226833.000,14.000,868931.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226843.000,14.000,868945.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226853.000,14.000,868959.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226863.000,15.000,868974.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226873.000,14.000,868988.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226883.000,14.000,869002.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226893.000,15.000,869017.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226903.000,14.000,869031.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226913.000,15.000,869046.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226923.000,13.000,869059.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226933.000,15.000,869074.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226943.000,15.000,869089.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226953.000,14.000,869103.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226963.000,15.000,869118.000,16.000,5112.000,0.000,-2.000,0.000,0.000
226973.000,15.000,869133.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226983.000,14.000,869147.000,16.000,5184.000,0.000,-2.000,0.000,0.000
226993.000,14.000,869161.000,16.000,5112.000,0.000,-2.000,0.000,0.000
227003.000,14.000,869175.000,16.000,5112.000,0.000,-2.000,0.000,0.000
227013.000,15.000,869190.000,16.000,5112.000,0.000,-2.000,0.000,0.000
227023.000,15.000,869205.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227033.000,14.000,869219.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227043.000,15.000,869234.000,16.000,5112.000,0.000,-2.000,0.000,0.000
227053.000,15.000,869249.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227063.000,14.000,869263.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227073.000,15.000,869278.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227083.000,15.000,869293.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227093.000,14.000,869307.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227103.000,15.000,869322.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227113.000,15.000,869337.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227123.000,14.000,869351.000,16.000,5256.000,0.000,-2.000,0.000,0.000
227133.000,15.000,869366.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227143.000,15.000,869381.000,16.000,5256.000,0.000,-2.000,0.000,0.000
227153.000,14.000,869395.000,16.000,5256.000,0.000,-2.000,0.000,0.000
227163.000,14.000,869409.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227173.000,14.000,869423.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227183.000,15.000,869438.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227193.000,14.000,869452.000,16.000,5256.000,0.000,-2.000,0.000,0.000
227203.000,15.000,869467.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227213.000,14.000,869481.000,16.000,5256.000,0.000,-2.000,0.000,0.000
227223.000,14.000,869495.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227233.000,15.000,869510.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227243.000,14.000,869524.000,16.000,5256.000,0.000,-2.000,0.000,0.000
227253.000,14.000,869538.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227263.000,15.000,869553.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227273.000,14.000,869567.000,16.000,5256.000,0.000,-2.000,0.000,0.000
227283.000,14.000,869581.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227293.000,14.000,869595.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227303.000,14.000,869609.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227313.000,14.000,869623.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227323.000,15.000,869638.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227333.000,14.000,869652.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227343.000,14.000,869666.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227353.000,14.000,869680.000,16.000,5184.000,0.000,-2.000,0.000,0.000
227363.000,14.000,869694.000,16.000,5112.000,0.000,-2.000,0.000,0.000
