I0,I1,I2,I3,I4,I5,I6,I7,I8
56104.000,-11.000,25008.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56114.000,-11.000,24997.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56124.000,-12.000,24985.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56134.000,-11.000,24974.000,-20.000,3672.000,0.000,0.000,0.000,0.000
56144.000,-12.000,24962.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56154.000,-12.000,24950.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56164.000,-11.000,24939.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56174.000,-12.000,24927.000,-20.000,3816.000,0.000,0.000,0.000,0.000
56184.000,-12.000,24915.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56194.000,-11.000,24904.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56204.000,-11.000,24893.000,-20.000,3816.000,0.000,0.000,0.000,0.000
56214.000,-12.000,24881.000,-20.000,3816.000,0.000,0.000,0.000,0.000
56224.000,-12.000,24869.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56234.000,-12.000,24857.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56244.000,-12.000,24845.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56254.000,-12.000,24833.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56264.000,-12.000,24821.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56274.000,-12.000,24809.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56284.000,-12.000,24797.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56294.000,-12.000,24785.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56304.000,-12.000,24773.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56314.000,-12.000,24761.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56324.000,-12.000,24749.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56334.000,-13.000,24736.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56344.000,-13.000,24723.000,-20.000,3672.000,0.000,0.000,0.000,0.000
56354.000,-12.000,24711.000,-20.000,3672.000,0.000,0.000,0.000,0.000
56364.000,-12.000,24699.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56374.000,-13.000,24686.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56384.000,-12.000,24674.000,-20.000,3672.000,0.000,0.000,0.000,0.000
56394.000,-12.000,24662.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56404.000,-13.000,24649.000,-20.000,3744.000,0.000,0.000,0.000,0.000
56414.000,-13.000,24636.000,-20.000,3600.000,0.000,0.000,0.000,0.000
56424.000,-13.000,24623.000,-20.000,3600.000,0.000,0.000,0.000,0.000
56434.000,-12.000,24611.000,-20.000,3600.000,0.000,0.000,0.000,0.000
56444.000,-13.000,24598.000,-20.000,3672.000,0.000,0.000,0.000,0.000
